Gene,NDC,DSIPS,THO3B,THO3F
ENSG00000128641,6286,2422,3398,5012
ENSG00000252130,0,0,0,4
ENSG00000173559,646,324,245,351
ENSG00000225884,0,0,0,0
ENSG00000168497,1,7,18,5
ENSG00000233766,22,9,14,15
ENSG00000213946,0,1,0,0
ENSG00000144339,993,318,1031,564
ENSG00000229395,0,0,0,0
ENSG00000232227,0,4,1,1
ENSG00000227418,0,2,2,0
ENSG00000226242,0,0,0,0
ENSG00000232658,0,0,0,0
ENSG00000235218,0,1,0,0
ENSG00000224219,0,2,1,0
ENSG00000260142,18,19,6,14
ENSG00000224670,0,0,1,3
ENSG00000215043,12,0,0,0
ENSG00000236695,7,5,9,1
ENSG00000225539,1,9,16,4
ENSG00000225394,0,1,1,0
ENSG00000264560,0,0,0,0
ENSG00000252517,0,0,0,0
ENSG00000230173,0,1,3,1
ENSG00000235056,0,0,0,0
ENSG00000224099,0,0,0,0
ENSG00000271893,0,0,0,0
ENSG00000202206,0,0,0,0
ENSG00000223466,0,2,0,0
ENSG00000234919,0,0,0,0
ENSG00000196950,13029,10572,13520,12534
ENSG00000213107,0,1,0,0
ENSG00000201813,3,2,6,1
ENSG00000118997,552,976,2389,732
ENSG00000203435,10,22,25,8
ENSG00000227878,0,1,6,3
ENSG00000081320,3032,1410,757,1279
ENSG00000272211,53,34,8,20
ENSG00000138411,2562,1655,2971,1926
ENSG00000239161,0,0,2,0
ENSG00000229056,2,8,8,7
ENSG00000264627,3,3,5,5
ENSG00000144395,880,522,356,435
ENSG00000252923,1,0,2,0
ENSG00000119041,4335,3380,3350,3839
ENSG00000187944,15,2,9,3
ENSG00000197121,19408,6781,12604,9611
ENSG00000065413,1732,632,1114,955
ENSG00000225636,14,4,3,4
ENSG00000224442,8,0,3,6
ENSG00000231621,0,0,1,1
ENSG00000236977,14,9,9,8
ENSG00000230482,1,6,3,4
ENSG00000225979,2,7,6,0
ENSG00000213104,3,2,0,6
ENSG00000115524,34093,24660,30872,30191
ENSG00000202434,4,5,10,5
ENSG00000206836,0,3,0,3
ENSG00000115520,813,777,846,733
ENSG00000144381,11890,10853,7582,7427
ENSG00000115541,713,426,514,423
ENSG00000270757,0,0,0,0
ENSG00000115540,2282,1846,1968,2203
ENSG00000231699,8,11,8,5
ENSG00000162944,614,1775,490,773
ENSG00000222017,0,2,1,0
ENSG00000247626,569,674,536,387
ENSG00000152430,1,1,0,2
ENSG00000115896,984,821,1343,1819
ENSG00000237035,0,0,0,0
ENSG00000236653,0,4,0,0
ENSG00000225421,0,0,0,0
ENSG00000252511,0,0,0,0
ENSG00000231557,0,0,0,0
ENSG00000230407,0,3,0,0
ENSG00000238698,0,0,0,0
ENSG00000119042,708,535,507,527
ENSG00000257045,4,2,0,1
ENSG00000225953,25,7,16,3
ENSG00000238217,3,6,2,3
ENSG00000213938,10,5,1,5
ENSG00000226124,13,20,0,3
ENSG00000232732,9,31,4,7
ENSG00000227004,0,0,0,0
ENSG00000240302,3,4,3,3
ENSG00000178074,2646,2345,1771,1996
ENSG00000162971,1149,1101,1118,1087
ENSG00000162972,507,407,518,484
ENSG00000196141,2243,3164,4751,3524
ENSG00000201649,2,0,1,0
ENSG00000264798,0,1,1,0
ENSG00000155729,1063,875,958,765
ENSG00000163535,3210,2351,1116,1584
ENSG00000138356,117,41,83,52
ENSG00000244301,0,1,1,0
ENSG00000243478,0,0,1,4
ENSG00000237166,7,23,11,12
ENSG00000201737,0,0,0,0
ENSG00000230408,4,2,5,0
ENSG00000082153,4435,3993,4246,4377
ENSG00000260006,815,672,1001,854
ENSG00000207116,3,3,2,3
ENSG00000221530,1,0,0,0
ENSG00000224346,1,3,1,3
ENSG00000223092,1,0,2,1
ENSG00000013441,6769,5345,5589,6588
ENSG00000252759,38,32,20,47
ENSG00000240344,1222,1934,1842,1659
ENSG00000201499,12,21,6,4
ENSG00000196290,1141,1071,1255,1142
ENSG00000252916,4,1,1,1
ENSG00000115942,2251,1525,1496,1512
ENSG00000263947,1,0,0,2
ENSG00000183308,1,0,1,1
ENSG00000155744,2702,2170,2285,2338
ENSG00000225695,27,29,20,24
ENSG00000226658,14,12,10,15
ENSG00000119013,997,964,1050,977
ENSG00000252148,0,0,2,1
ENSG00000232719,0,3,0,0
ENSG00000224672,0,0,0,0
ENSG00000237078,0,0,1,0
ENSG00000003402,572,765,225,162
ENSG00000232133,0,2,0,0
ENSG00000226312,32,24,5,6
ENSG00000238829,1,0,0,0
ENSG00000235579,2,0,0,0
ENSG00000234431,0,0,0,0
ENSG00000003400,6,22,4,1
ENSG00000227348,0,1,0,0
ENSG00000225796,0,1,0,0
ENSG00000235318,0,0,0,0
ENSG00000064012,21,37,40,10
ENSG00000155749,64,29,50,47
ENSG00000115993,1621,1319,2155,1652
ENSG00000082146,1195,1070,1239,1058
ENSG00000213090,24,37,17,32
ENSG00000202008,0,0,0,0
ENSG00000155754,20,32,34,20
ENSG00000234842,3,0,0,1
ENSG00000224299,0,0,0,0
ENSG00000227736,0,0,0,0
ENSG00000224590,0,0,0,0
ENSG00000234731,0,0,0,0
ENSG00000249177,0,0,0,0
ENSG00000227841,0,0,0,0
ENSG00000155755,2678,2401,2082,2147
ENSG00000241790,0,0,0,0
ENSG00000082126,18,15,7,8
ENSG00000222972,0,2,0,1
ENSG00000003393,4321,3104,4127,4012
ENSG00000230799,31,26,44,20
ENSG00000138395,26,17,8,44
ENSG00000202137,0,0,0,0
ENSG00000231124,0,0,0,0
ENSG00000221374,1,0,0,0
ENSG00000212184,0,0,0,0
ENSG00000221489,3,0,0,0
ENSG00000273209,45,46,45,34
ENSG00000155760,5221,3215,3078,5318
ENSG00000182329,84,73,100,58
ENSG00000238770,0,0,0,0
ENSG00000222035,6,8,4,5
ENSG00000231903,7,2,0,4
ENSG00000227890,4,1,1,5
ENSG00000223825,214,227,283,231
ENSG00000116030,3765,2394,2803,2805
ENSG00000224463,8,9,9,3
ENSG00000267889,3,2,3,2
ENSG00000055044,3435,2174,2141,2481
ENSG00000212534,21,8,1,13
ENSG00000212309,1,0,0,1
ENSG00000271852,3,2,1,5
ENSG00000238317,8,8,5,1
ENSG00000264275,4,1,14,3
ENSG00000226261,7,1,2,3
ENSG00000272966,1,0,0,2
ENSG00000242696,136,119,208,91
ENSG00000273456,118,129,164,146
ENSG00000204217,11188,7155,10290,9243
ENSG00000270915,6,4,10,6
ENSG00000236047,63,41,37,40
ENSG00000223619,0,2,1,0
ENSG00000233888,3,1,1,2
ENSG00000235433,0,19,6,4
ENSG00000237542,1,4,4,1
ENSG00000233134,0,1,0,0
ENSG00000241221,0,0,0,1
ENSG00000227454,4,4,4,4
ENSG00000233311,10,7,13,1
ENSG00000138439,6100,3317,6223,4234
ENSG00000240761,22,3,15,10
ENSG00000163596,1173,1081,1494,1572
ENSG00000233579,13,26,24,18
ENSG00000138442,2383,1425,1579,1798
ENSG00000138380,1631,1528,1689,1321
ENSG00000232479,20,26,28,10
ENSG00000270664,1,0,1,0
ENSG00000144426,2053,1770,2332,2125
ENSG00000232994,4,11,4,7
ENSG00000202059,6,2,8,3
ENSG00000228513,14,20,17,5
ENSG00000225124,8,3,2,0
ENSG00000204196,0,0,0,0
ENSG00000119004,639,666,709,714
ENSG00000264041,0,0,0,0
ENSG00000238285,3,1,1,0
ENSG00000138443,22405,17079,17033,16579
ENSG00000256458,9,12,12,18
ENSG00000173166,845,593,550,652
ENSG00000233459,2,3,7,1
ENSG00000233031,0,0,0,0
ENSG00000178562,0,2,0,1
ENSG00000224791,0,0,0,0
ENSG00000211573,0,0,0,0
ENSG00000213925,2,0,1,2
ENSG00000206970,0,0,0,0
ENSG00000163599,3,1,2,0
ENSG00000163600,0,0,0,0
ENSG00000235951,0,0,0,0
ENSG00000234714,4,1,0,2
ENSG00000237271,6,0,0,5
ENSG00000236681,0,0,0,0
ENSG00000225304,0,0,0,0
ENSG00000236634,0,0,1,0
ENSG00000237843,0,0,2,0
ENSG00000116117,4516,2645,4543,2351
ENSG00000223890,2,1,2,0
ENSG00000118257,6836,2434,12787,4325
ENSG00000225216,20,5,26,4
ENSG00000180672,485,211,1244,294
ENSG00000201875,47,42,68,48
ENSG00000213739,0,0,0,0
ENSG00000225610,1,1,1,1
ENSG00000114933,3291,2107,2920,2627
ENSG00000252485,0,0,4,1
ENSG00000207386,0,1,1,0
ENSG00000237041,0,0,3,0
ENSG00000227946,80,101,87,101
ENSG00000023228,11591,8288,10723,9901
ENSG00000231955,0,0,0,0
ENSG00000237580,0,0,0,0
ENSG00000114942,2801,1654,1738,1598
ENSG00000207047,4,6,19,9
ENSG00000207406,0,0,0,0
ENSG00000183671,69,77,281,123
ENSG00000222496,1,2,2,0
ENSG00000159186,0,1,3,0
ENSG00000224070,0,1,0,0
ENSG00000252716,0,0,0,1
ENSG00000204186,6852,5313,7300,4905
ENSG00000269633,0,0,0,0
ENSG00000180105,7,0,0,2
ENSG00000234491,2,6,1,8
ENSG00000114948,2698,1606,2157,2098
ENSG00000228577,68,32,36,46
ENSG00000231653,0,0,0,0
ENSG00000235118,0,1,0,0
ENSG00000232125,2,4,3,1
ENSG00000213083,0,0,0,0
ENSG00000207319,0,0,0,0
ENSG00000138400,141,202,369,143
ENSG00000118246,2711,1952,2483,2228
ENSG00000263468,0,0,0,0
ENSG00000260171,2,1,4,1
ENSG00000229321,35,28,21,28
ENSG00000144410,7,4,0,2
ENSG00000118263,7083,4768,8836,8047
ENSG00000253008,2,4,6,1
ENSG00000237892,54,52,64,45
ENSG00000224342,0,4,5,6
ENSG00000234902,14,6,13,3
ENSG00000225916,3,6,6,15
ENSG00000240440,1,0,2,1
ENSG00000229647,0,2,3,0
ENSG00000223725,5,8,4,8
ENSG00000225064,0,0,0,0
ENSG00000221628,0,0,0,0
ENSG00000118260,7964,5780,7096,7131
ENSG00000144401,1331,815,642,753
ENSG00000223433,1,0,0,0
ENSG00000224137,0,0,0,0
ENSG00000199251,0,0,0,0
ENSG00000213082,0,2,0,0
ENSG00000200764,0,1,0,0
ENSG00000163249,1100,768,850,858
ENSG00000272851,0,0,0,0
ENSG00000264900,0,0,0,0
ENSG00000163251,392,769,213,375
ENSG00000244567,228,137,191,232
ENSG00000178385,1173,754,893,961
ENSG00000225111,7,1,0,3
ENSG00000212246,0,2,3,1
ENSG00000185078,0,0,0,1
ENSG00000251941,0,0,0,0
ENSG00000224839,1,1,2,5
ENSG00000238582,0,1,0,0
ENSG00000229150,0,0,4,3
ENSG00000118231,2,0,1,4
ENSG00000163254,23,23,18,21
ENSG00000224529,0,0,0,0
ENSG00000182187,0,3,0,0
ENSG00000168582,12,8,5,8
ENSG00000188674,313,231,248,279
ENSG00000233869,0,1,0,0
ENSG00000228111,0,0,0,0
ENSG00000263524,0,0,0,0
ENSG00000138413,12937,13233,14166,15537
ENSG00000231908,33,39,46,50
ENSG00000115020,9329,9233,9656,8510
ENSG00000228380,14,30,19,12
ENSG00000144407,9,18,17,13
ENSG00000213081,1,4,2,3
ENSG00000265454,0,0,0,0
ENSG00000227430,0,0,1,0
ENSG00000231896,0,0,0,0
ENSG00000232409,0,0,0,0
ENSG00000202164,0,0,0,0
ENSG00000235864,0,0,0,0
ENSG00000232799,0,2,0,0
ENSG00000240286,0,0,1,1
ENSG00000229670,1,0,0,0
ENSG00000078018,81173,55105,95243,86594
ENSG00000222317,7,9,10,6
ENSG00000144406,1585,1090,2067,1471
ENSG00000237194,5,6,1,1
ENSG00000197713,1390,1094,1173,1330
ENSG00000144445,2126,1859,2178,2073
ENSG00000272807,47,47,40,34
ENSG00000229127,90,54,86,87
ENSG00000231063,28,11,13,15
ENSG00000263530,0,0,0,0
ENSG00000231294,9,20,10,8
ENSG00000115361,190,48,40,45
ENSG00000199203,0,0,0,0
ENSG00000168530,0,0,0,0
ENSG00000234281,102,84,53,74
ENSG00000115365,10532,6531,9027,8572
ENSG00000021826,733,3647,2720,1088
ENSG00000271074,0,0,0,0
ENSG00000231017,0,1,0,1
ENSG00000178568,6236,16816,27015,20176
ENSG00000199585,0,2,1,1
ENSG00000232631,3,17,9,14
ENSG00000236007,9,37,28,26
ENSG00000221782,0,2,2,1
ENSG00000273118,1,5,2,2
ENSG00000221388,0,0,0,0
ENSG00000234308,0,0,0,0
ENSG00000231254,2,0,0,0
ENSG00000223373,0,0,1,2
ENSG00000266354,0,0,0,0
ENSG00000030419,1358,2107,1737,2143
ENSG00000270659,45,80,38,66
ENSG00000236193,0,1,2,1
ENSG00000272519,0,1,4,1
ENSG00000196096,0,16,14,18
ENSG00000144451,1701,1647,2001,1750
ENSG00000265734,0,0,0,0
ENSG00000197585,1,7,14,4
ENSG00000213917,44,95,41,39
ENSG00000174453,100,30,83,76
ENSG00000224257,0,2,0,0
ENSG00000177261,0,1,0,0
ENSG00000138376,4149,4102,3166,3515
ENSG00000229267,15,19,23,20
ENSG00000207274,15,3,47,30
ENSG00000230076,4,3,2,1
ENSG00000144452,49,24,58,45
ENSG00000227769,0,3,5,6
ENSG00000237571,1,1,0,0
ENSG00000238663,0,0,1,0
ENSG00000138363,1421,601,623,587
ENSG00000115414,5652,10393,16818,8990
ENSG00000230695,6,3,4,2
ENSG00000225166,0,1,0,0
ENSG00000228618,0,0,0,0
ENSG00000234938,2,0,0,0
ENSG00000237525,0,2,0,0
ENSG00000227981,0,0,0,0
ENSG00000235770,2,4,5,1
ENSG00000230838,0,0,0,0
ENSG00000216721,1,0,0,0
ENSG00000227824,0,0,0,0
ENSG00000212055,0,1,0,0
ENSG00000226276,5,5,1,0
ENSG00000118242,216,136,174,159
ENSG00000115425,652,498,700,534
ENSG00000163449,3260,2737,3998,4017
ENSG00000079246,36506,22947,30279,31970
ENSG00000232970,26,14,18,9
ENSG00000236478,31,20,25,41
ENSG00000260804,1227,571,1129,1175
ENSG00000144583,1153,238,564,459
ENSG00000231092,0,0,1,1
ENSG00000233581,3,0,0,1
ENSG00000207303,1,0,0,0
ENSG00000235042,0,0,0,2
ENSG00000138375,1538,1312,1721,1519
ENSG00000232485,8,39,27,10
ENSG00000241520,5,8,1,6
ENSG00000197756,46597,37427,39145,38464
ENSG00000224391,16,11,8,7
ENSG00000225794,9,7,0,0
ENSG00000235444,1,0,1,0
ENSG00000115457,30263,18159,18683,16365
ENSG00000115461,8915,4294,11344,4190
ENSG00000236886,2,4,0,0
ENSG00000237930,0,0,0,0
ENSG00000222832,0,0,0,0
ENSG00000229352,1,2,1,0
ENSG00000234588,2,0,0,0
ENSG00000231597,2,0,1,0
ENSG00000118245,2,0,0,0
ENSG00000237479,0,0,0,1
ENSG00000227021,1,0,0,1
ENSG00000236295,2,1,3,4
ENSG00000223874,0,0,0,0
ENSG00000259855,2,1,0,0
ENSG00000251849,0,0,0,0
ENSG00000251982,0,0,0,0
ENSG00000233143,4,3,1,5
ENSG00000231672,61,55,51,58
ENSG00000224414,5,5,2,4
ENSG00000231035,0,0,1,1
ENSG00000079308,1664,824,906,1427
ENSG00000256309,0,0,0,0
ENSG00000223923,9,6,5,3
ENSG00000188282,4,12,4,10
ENSG00000229754,0,1,0,1
ENSG00000180871,0,2,0,0
ENSG00000163464,0,0,0,0
ENSG00000238428,0,0,0,0
ENSG00000224159,0,1,6,0
ENSG00000163466,6614,4960,6139,5862
ENSG00000261338,133,127,128,114
ENSG00000179921,69,82,67,77
ENSG00000127837,4989,3785,5563,4799
ENSG00000127838,1121,1011,1200,1262
ENSG00000135926,187,213,190,117
ENSG00000237281,1,2,1,4
ENSG00000238736,0,0,0,0
ENSG00000230580,1,2,0,2
ENSG00000158428,30,24,68,30
ENSG00000225062,3,0,2,0
ENSG00000018280,34,23,16,25
ENSG00000144579,1605,1250,1605,1195
ENSG00000273361,0,0,2,1
ENSG00000199121,15,17,14,8
ENSG00000127831,23,28,17,21
ENSG00000135913,2755,1665,1824,2022
ENSG00000222714,4,6,7,6
ENSG00000144580,5592,3556,4215,4128
ENSG00000207393,0,0,0,2
ENSG00000115556,249,206,545,205
ENSG00000252805,0,0,2,0
ENSG00000273466,5,6,5,4
ENSG00000115568,3117,2237,2696,2413
ENSG00000074582,1143,1127,1294,1250
ENSG00000163481,1440,1019,1530,1276
ENSG00000163482,2565,2494,3791,2330
ENSG00000135912,2546,2009,2313,1921
ENSG00000135929,21,56,115,15
ENSG00000272555,0,0,1,0
ENSG00000115592,0,1,1,2
ENSG00000232625,0,0,1,0
ENSG00000115596,1,0,1,1
ENSG00000135925,3,2,0,1
ENSG00000228135,1,5,0,4
ENSG00000200029,0,0,0,1
ENSG00000235024,2,2,4,1
ENSG00000224928,5,3,13,1
ENSG00000171450,185,157,260,169
ENSG00000236445,0,2,0,0
ENSG00000163497,1,0,0,1
ENSG00000163499,0,2,1,0
ENSG00000198973,0,0,0,0
ENSG00000224090,3,1,2,0
ENSG00000181378,60,150,328,77
ENSG00000163501,2,2,0,3
ENSG00000264755,0,0,0,0
ENSG00000272644,63,48,41,40
ENSG00000187736,16,25,10,14
ENSG00000213901,59,55,44,53
ENSG00000240317,2,0,0,0
ENSG00000115649,2521,2334,2957,2534
ENSG00000144567,6213,5127,7718,6474
ENSG00000158552,1696,1025,1406,1130
ENSG00000115657,462,302,342,310
ENSG00000198925,3986,3205,3830,3373
ENSG00000221344,0,1,0,6
ENSG00000163516,4275,2674,3325,3285
ENSG00000163521,540,700,1190,633
ENSG00000115661,1680,1501,1994,1563
ENSG00000127824,146,82,65,75
ENSG00000243910,0,4,2,4
ENSG00000135924,5484,5903,7565,6621
ENSG00000054356,2280,1222,1962,2318
ENSG00000207647,2,2,1,1
ENSG00000230432,11,11,17,14
ENSG00000182698,2,4,1,3
ENSG00000232789,0,0,1,0
ENSG00000123992,1906,1206,1314,1139
ENSG00000229525,9,10,4,11
ENSG00000175084,10,32,6,4
ENSG00000234638,0,0,0,0
ENSG00000072195,4725,3348,4146,3186
ENSG00000227432,13,20,18,11
ENSG00000268603,1,8,2,0
ENSG00000144591,746,953,882,713
ENSG00000072182,130,490,213,340
ENSG00000123989,1784,1973,2963,1230
ENSG00000188760,1029,817,1149,1129
ENSG00000268896,50,48,38,36
ENSG00000265252,1,5,5,4
ENSG00000124006,13775,11818,21452,10672
ENSG00000269068,49,45,42,56
ENSG00000123999,303,137,164,105
ENSG00000222678,3,1,4,2
ENSG00000144589,1893,1478,2442,1576
ENSG00000228973,3,5,3,2
ENSG00000114923,2525,1211,2890,1917
ENSG00000267919,49,14,17,32
ENSG00000231802,2,0,0,0
ENSG00000227308,1,15,2,1
ENSG00000223903,0,0,0,0
ENSG00000228909,0,1,1,0
ENSG00000266518,0,0,0,0
ENSG00000225911,0,1,0,0
ENSG00000239498,1,1,0,0
ENSG00000235337,0,0,0,0
ENSG00000221199,0,0,0,0
ENSG00000236451,5,1,0,0
ENSG00000222096,0,0,0,0
ENSG00000224819,0,0,0,0
ENSG00000232089,0,0,0,0
ENSG00000116106,11563,12450,15054,10744
ENSG00000221432,5,2,0,1
ENSG00000226726,5,16,3,11
ENSG00000272944,92,132,64,99
ENSG00000230406,0,1,0,0
ENSG00000234446,0,1,0,0
ENSG00000233868,0,1,0,1
ENSG00000226666,8,12,4,14
ENSG00000226331,3,2,3,2
ENSG00000135903,147,5591,191,145
ENSG00000163081,0,174,21,4
ENSG00000267034,57,212,29,37
ENSG00000237732,130,262,39,52
ENSG00000200822,0,0,0,0
ENSG00000163082,48,81,112,28
ENSG00000228670,0,0,0,0
ENSG00000202016,0,0,0,0
ENSG00000234285,0,0,0,0
ENSG00000261428,115,112,83,131
ENSG00000116120,3219,1735,2038,2190
ENSG00000124003,0,4,1,0
ENSG00000233751,0,0,0,0
ENSG00000238852,0,1,0,0
ENSG00000203531,0,0,0,0
ENSG00000235225,36,32,12,13
ENSG00000123983,10998,9187,10580,10482
ENSG00000224121,22,17,5,21
ENSG00000234193,19,11,11,19
ENSG00000265621,1,0,0,0
ENSG00000152049,3,6,4,1
ENSG00000243125,0,0,0,0
ENSG00000233299,0,0,0,0
ENSG00000231189,0,0,0,0
ENSG00000235610,0,0,0,0
ENSG00000171951,4979,2107,4583,3459
ENSG00000226539,3,1,7,4
ENSG00000152056,101,52,37,47
ENSG00000085449,7344,5721,6275,5486
ENSG00000135900,1848,1365,1615,1607
ENSG00000228802,5,0,4,6
ENSG00000135919,1730,1389,2458,1386
ENSG00000224826,0,1,1,0
ENSG00000211987,0,0,0,0
ENSG00000228681,0,4,0,0
ENSG00000124019,1,1,2,5
ENSG00000036257,8327,5460,6264,6342
ENSG00000228446,71,73,44,63
ENSG00000135905,353,546,412,414
ENSG00000263828,0,0,0,0
ENSG00000232784,72,18,29,43
ENSG00000144460,706,223,289,494
ENSG00000228206,26,6,7,18
ENSG00000273301,812,190,234,485
ENSG00000230621,0,0,1,0
ENSG00000235070,3,6,4,3
ENSG00000263363,0,0,0,0
ENSG00000169047,4835,3789,8395,3617
ENSG00000272622,15,21,109,15
ENSG00000261379,6,6,21,14
ENSG00000144468,1818,1701,2056,1540
ENSG00000212391,3,1,2,0
ENSG00000081052,45,38,72,33
ENSG00000221608,0,0,0,0
ENSG00000169031,24,27,23,24
ENSG00000236432,56,59,55,58
ENSG00000168958,3541,3145,3549,3292
ENSG00000168955,19,18,10,16
ENSG00000266382,0,1,0,0
ENSG00000173744,6727,5709,5508,6439
ENSG00000042304,0,0,0,0
ENSG00000236116,0,0,0,0
ENSG00000250599,0,1,0,0
ENSG00000135917,80,37,45,24
ENSG00000252346,0,1,0,0
ENSG00000226718,0,0,0,0
ENSG00000229172,0,0,0,0
ENSG00000115009,0,0,0,0
ENSG00000183514,5,0,0,1
ENSG00000123977,16,21,109,19
ENSG00000272237,0,0,0,0
ENSG00000153820,3557,272,471,1162
ENSG00000200281,0,0,0,0
ENSG00000203387,0,0,0,0
ENSG00000232023,0,1,0,3
ENSG00000251801,0,0,0,0
ENSG00000228226,0,0,0,0
ENSG00000237322,0,2,0,0
ENSG00000153823,418,350,252,510
ENSG00000226297,0,0,0,1
ENSG00000253006,0,1,2,4
ENSG00000187957,13427,8834,13328,11141
ENSG00000238782,1,3,0,0
ENSG00000235993,8,5,6,3
ENSG00000153827,18522,12691,19070,15206
ENSG00000222344,2,1,2,4
ENSG00000153832,680,679,793,618
ENSG00000252333,0,1,1,5
ENSG00000231534,19,5,17,10
ENSG00000206725,0,0,0,0
ENSG00000163053,6161,4739,6698,4309
ENSG00000199400,5,11,6,2
ENSG00000225963,3,3,0,2
ENSG00000135899,50,74,46,40
ENSG00000079263,30,13,24,22
ENSG00000185404,5,5,2,4
ENSG00000067066,37,39,38,41
ENSG00000243650,0,0,0,0
ENSG00000250011,0,0,0,0
ENSG00000235419,1,0,0,0
ENSG00000183022,0,0,2,3
ENSG00000199791,0,0,0,0
ENSG00000226125,3,8,4,12
ENSG00000135932,5107,3840,5322,5055
ENSG00000237758,3,3,4,14
ENSG00000201044,6,0,1,0
ENSG00000270891,0,0,0,0
ENSG00000135916,6556,5918,13783,5452
ENSG00000232520,29,20,35,68
ENSG00000135898,9,7,6,9
ENSG00000230385,0,0,0,0
ENSG00000235013,0,1,0,1
ENSG00000238062,1,6,0,2
ENSG00000173699,0,1,0,1
ENSG00000204128,473,328,232,961
ENSG00000261829,46,40,20,108
ENSG00000173692,7998,6120,7914,7134
ENSG00000135914,21,19,9,11
ENSG00000201574,1,1,2,0
ENSG00000135931,1303,1154,1726,1265
ENSG00000237039,0,1,1,1
ENSG00000263641,4,0,0,0
ENSG00000224376,19,12,26,23
ENSG00000156966,84,50,82,86
ENSG00000172799,0,18,0,0
ENSG00000230047,0,0,0,0
ENSG00000233538,33,22,17,25
ENSG00000115053,27579,20430,24848,26017
ENSG00000206885,25,10,20,12
ENSG00000207280,13,12,10,8
ENSG00000202400,22,7,26,14
ENSG00000263774,0,1,0,0
ENSG00000223198,8,9,2,5
ENSG00000181798,111,143,112,112
ENSG00000171596,16,4,5,17
ENSG00000231494,0,1,1,0
ENSG00000228884,0,0,0,1
ENSG00000177673,1,3,1,0
ENSG00000239202,1,3,8,6
ENSG00000269363,12,9,6,4
ENSG00000187514,14379,9494,10439,11795
ENSG00000156973,1718,1334,1758,1677
ENSG00000144524,2597,1895,2389,2246
ENSG00000237641,21,21,12,9
ENSG00000261096,71,88,79,83
ENSG00000260622,0,0,0,0
ENSG00000222246,0,0,0,0
ENSG00000163273,32,60,28,38
ENSG00000144535,2983,2303,2877,2546
ENSG00000227033,8,2,0,1
ENSG00000207626,1,1,0,3
ENSG00000251485,30,8,22,36
ENSG00000230122,5,5,0,9
ENSG00000163283,0,0,1,2
ENSG00000224516,0,0,0,0
ENSG00000244280,1,0,0,1
ENSG00000163286,0,0,2,0
ENSG00000204121,0,0,4,1
ENSG00000237087,1,0,0,1
ENSG00000223788,1,0,2,0
ENSG00000163295,0,1,3,2
ENSG00000171551,7243,1914,5616,9275
ENSG00000237412,30,24,40,30
ENSG00000135902,28,34,14,50
ENSG00000196811,228,175,134,204
ENSG00000221944,1555,1007,904,1034
ENSG00000135930,3435,3073,3653,3275
ENSG00000266620,0,0,0,0
ENSG00000237126,60,60,56,37
ENSG00000115468,2124,415,904,572
ENSG00000244384,105,94,170,112
ENSG00000239170,1,0,0,0
ENSG00000204120,7497,6134,6793,7430
ENSG00000213055,9,18,8,5
ENSG00000241409,8,10,12,8
ENSG00000115474,89,76,68,68
ENSG00000252452,1,1,1,7
ENSG00000199781,0,1,1,1
ENSG00000182600,186,77,90,77
ENSG00000066248,644,188,446,231
ENSG00000222001,0,0,0,0
ENSG00000115488,0,0,0,0
ENSG00000168918,1028,692,1119,608
ENSG00000263941,0,1,0,1
ENSG00000085978,2057,1568,1947,1938
ENSG00000252010,1150,1628,1680,1609
ENSG00000251791,683,817,879,728
ENSG00000130561,8,13,1,3
ENSG00000259793,2,9,17,10
ENSG00000077044,6320,3044,5639,4455
ENSG00000243637,6,4,3,1
ENSG00000201013,0,1,1,3
ENSG00000085982,2142,1818,2331,1983
ENSG00000271639,56,40,47,33
ENSG00000228949,3,0,0,1
ENSG00000227846,0,0,0,0
ENSG00000241635,0,3,0,0
ENSG00000242515,0,0,0,1
ENSG00000234143,0,0,0,0
ENSG00000241119,0,0,0,0
ENSG00000244122,0,0,0,0
ENSG00000167165,0,5,0,1
ENSG00000224814,0,0,0,0
ENSG00000240224,0,0,0,0
ENSG00000244474,0,0,0,0
ENSG00000233445,0,0,0,0
ENSG00000243135,0,0,0,0
ENSG00000248114,0,0,0,0
ENSG00000227802,0,0,0,0
ENSG00000228445,0,0,0,0
ENSG00000248705,0,0,0,0
ENSG00000178836,0,0,0,0
ENSG00000242366,0,0,0,0
ENSG00000185038,25,4,9,15
ENSG00000123485,4665,3251,2148,2728
ENSG00000224287,481,363,272,230
ENSG00000144481,360,45,68,74
ENSG00000237581,2,0,0,0
ENSG00000072080,0,0,0,0
ENSG00000226442,0,0,0,0
ENSG00000261298,0,3,0,0
ENSG00000237784,0,1,0,0
ENSG00000228162,1,0,0,0
ENSG00000231682,0,0,1,0
ENSG00000232690,0,0,0,0
ENSG00000188042,2978,5037,4959,3415
ENSG00000235726,4,2,7,4
ENSG00000130147,4365,6615,8448,4373
ENSG00000226542,0,1,1,2
ENSG00000231032,0,0,0,0
ENSG00000235293,0,0,0,0
ENSG00000216002,0,0,0,0
ENSG00000157985,9914,7300,10202,10224
ENSG00000235529,19,20,19,19
ENSG00000221704,0,0,0,0
ENSG00000222007,11,17,12,23
ENSG00000228499,224,134,296,209
ENSG00000238812,1,5,9,0
ENSG00000264676,3,0,0,3
ENSG00000207049,0,0,0,0
ENSG00000168505,29,374,37,108
ENSG00000233611,0,2,0,2
ENSG00000182177,0,3,1,2
ENSG00000200745,0,1,0,0
ENSG00000132321,71,17,34,36
ENSG00000270540,2,5,0,3
